coherence,fibonacci_score,golden_proximity,classical_consonance,integer_quality,harmonic_alignment,freq1,freq2,trial,ratio_name,ratio_value,category,fundamental_freq,sentence,expected_min,expected_max
0.3399316041160073,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,38,Fib_1:1,1.0,fibonacci_early,34,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.3016740050675477,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,39,Fib_1:1,1.0,fibonacci_early,34,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3434665995686184,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,40,Fib_1:1,1.0,fibonacci_early,34,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3708444655021122,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,41,Fib_1:1,1.0,fibonacci_early,34,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.33829069112594795,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,42,Fib_1:1,1.0,fibonacci_early,34,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.3920352509277816,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,43,Fib_1:1,1.0,fibonacci_early,34,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.28186455503295527,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,44,Fib_1:1,1.0,fibonacci_early,34,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.29783121559762255,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,45,Fib_1:1,1.0,fibonacci_early,34,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.3625517760877588,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,46,Fib_1:1,1.0,fibonacci_early,34,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.292516891107851,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,47,Fib_1:1,1.0,fibonacci_early,34,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.32219837930245826,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,48,Fib_1:1,1.0,fibonacci_early,34,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.41991880116563735,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,34,34.0,49,Fib_1:1,1.0,fibonacci_early,34,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.3545894136261998,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,0,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.32030196439660663,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,1,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.36046504122282846,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,2,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3491927714748408,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,3,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.37197200687783516,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,4,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.2849230040152893,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,5,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.34209170173821446,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,6,Fib_1:1,1.0,fibonacci_early,55,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.3023489679874423,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,7,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.33152063562116973,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,8,Fib_1:1,1.0,fibonacci_early,55,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.1851079723460956,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,9,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.29707948408592894,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,10,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.3615331625334334,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,11,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.29627720145388076,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,12,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.38974798915576897,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,13,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.36774213270851636,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,14,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.26545608043329494,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,15,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.41370310444357344,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,16,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3424157204764337,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,17,Fib_1:1,1.0,fibonacci_early,55,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.31963612841183053,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,18,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3724347034988768,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,19,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3270466737066239,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,20,Fib_1:1,1.0,fibonacci_early,55,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.29234967798069555,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,21,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.3831791128626857,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,22,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.30762551786739517,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,23,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.3278266858441413,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,24,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.2576461085205808,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,25,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.3771935124850317,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,26,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3052331208824566,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,27,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.3226416836239684,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,28,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3342352688745355,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,29,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.3438028459093517,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,30,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.35310053486277165,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,31,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.3484801270124355,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,32,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.3226543034522945,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,33,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.30311546348432916,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,34,Fib_1:1,1.0,fibonacci_early,55,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.32607059074093225,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,35,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.28731303298082833,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,36,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.4217908349563605,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,37,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.2882682045164678,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,38,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.33430492854277205,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,39,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.2940425565482314,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,40,Fib_1:1,1.0,fibonacci_early,55,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.27621747070227554,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,41,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.320482281445753,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,42,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.3285041017763379,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,43,Fib_1:1,1.0,fibonacci_early,55,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.36975417956580686,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,44,Fib_1:1,1.0,fibonacci_early,55,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3692946306796759,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,45,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.30505730714879553,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,46,Fib_1:1,1.0,fibonacci_early,55,Golden proportions emerge in thought process formation.,0.45,0.85
0.34744319978758026,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,47,Fib_1:1,1.0,fibonacci_early,55,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.28742349443732745,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,48,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.2468450783678437,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,55,55.0,49,Fib_1:1,1.0,fibonacci_early,55,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.3072368719060268,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,0,Fib_1:1,1.0,fibonacci_early,89,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.28760801030440375,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,1,Fib_1:1,1.0,fibonacci_early,89,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.3705239946479296,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,2,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.39938580426914516,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,3,Fib_1:1,1.0,fibonacci_early,89,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.30159565914839276,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,4,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.2862887905578016,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,5,Fib_1:1,1.0,fibonacci_early,89,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3289825271927504,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,6,Fib_1:1,1.0,fibonacci_early,89,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.34735005172985123,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,7,Fib_1:1,1.0,fibonacci_early,89,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.35887552686694946,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,8,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.28320983268060623,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,9,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.3604527375345626,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,10,Fib_1:1,1.0,fibonacci_early,89,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.3209884815631295,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,11,Fib_1:1,1.0,fibonacci_early,89,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.35902360912877584,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,12,Fib_1:1,1.0,fibonacci_early,89,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.31835250635566,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,13,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.29221689119310207,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,14,Fib_1:1,1.0,fibonacci_early,89,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.35373679656450546,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,15,Fib_1:1,1.0,fibonacci_early,89,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.29162331118926327,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,16,Fib_1:1,1.0,fibonacci_early,89,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.40740328064122555,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,17,Fib_1:1,1.0,fibonacci_early,89,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.368441714551658,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,18,Fib_1:1,1.0,fibonacci_early,89,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.2935205644291012,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,19,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.37444303260644135,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,20,Fib_1:1,1.0,fibonacci_early,89,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.406329704557869,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,21,Fib_1:1,1.0,fibonacci_early,89,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.317951002318112,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,22,Fib_1:1,1.0,fibonacci_early,89,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.37908030863703945,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,23,Fib_1:1,1.0,fibonacci_early,89,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.4308409454965671,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,24,Fib_1:1,1.0,fibonacci_early,89,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.4012807547016613,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,25,Fib_1:1,1.0,fibonacci_early,89,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.29259180429014164,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,26,Fib_1:1,1.0,fibonacci_early,89,Fibonacci sequences structure underlying mental frameworks.,0.45,0.85
0.3260091639402879,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,27,Fib_1:1,1.0,fibonacci_early,89,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.32317071704627065,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,28,Fib_1:1,1.0,fibonacci_early,89,Harmonic frequencies align with cognitive awareness states.,0.45,0.85
0.2979191177265368,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,29,Fib_1:1,1.0,fibonacci_early,89,Consciousness flows through mathematical patterns naturally.,0.45,0.85
0.33630422037933155,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,30,Fib_1:1,1.0,fibonacci_early,89,Mathematical harmony resonates with conscious experience.,0.45,0.85
0.2571696845688461,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,31,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.330194597357346,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,32,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.3424816348203493,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,33,Fib_1:1,1.0,fibonacci_early,89,Golden proportions emerge in thought process formation.,0.45,0.85
0.32241397743672384,0.3142857142857143,0.6180339887498948,1.0,0.9090909090909091,1.0,89,89.0,34,Fib_1:1,1.0,fibonacci_early,89,Mathematical harmony resonates with conscious experience.,0.45,0.85
